Feature,Family,MI,L1AbsCoef,RFImportance,ExtraTreesImportance,XGBImportance,UnivariateSignal,MI_N,MI_Rank,MI_RankScore,MI_TopK,L1AbsCoef_N,L1AbsCoef_Rank,L1AbsCoef_RankScore,L1AbsCoef_TopK,RFImportance_N,RFImportance_Rank,RFImportance_RankScore,RFImportance_TopK,ExtraTreesImportance_N,ExtraTreesImportance_Rank,ExtraTreesImportance_RankScore,ExtraTreesImportance_TopK,XGBImportance_N,XGBImportance_Rank,XGBImportance_RankScore,XGBImportance_TopK,UnivariateSignal_N,UnivariateSignal_Rank,UnivariateSignal_RankScore,UnivariateSignal_TopK,MethodVotes_TopK,MeanRank,BaseConsensusScore,GroupedStabilityFreq,GroupedPermutation,GroupedPermutation_N,GWO_CandidateFreq,FamilyPriority,ConsensusScore,Methods_Selected_TopK,ConsensusRank,Missing_Category_Type,Semantic_Group,Source_Group
体重_GEWP,bio,0.0,0.263956785042512,0.0020899439744244855,0.0012297410438560667,0.002538105705752969,0.0639254242806123,0.0,1389.0,0.4012079378774806,0,0.4225087702676438,33.0,0.9861949956859362,1,0.07462908136747513,99.0,0.9577221742881795,0,0.09764717290363119,196.0,0.9158757549611735,0,0.10223757092614302,196.0,0.9158757549611735,0,0.14948791708100118,1027.0,0.5573770491803278,0,1,490.0,0.7890422778257119,0.3333333333333333,0.0,0.0,0.0,0.75,0.5081169111302848,1,44,not_missing_category,weight_body_size,GEWP
先期疾病1_VORKR1_2-无,other,0.02219769392514448,0.0,0.0013919757765699938,0.001380501258454508,0.009569737128913403,0.332180397652851,0.58937963112377,72.0,0.9693701466781708,0,0.0,692.0,0.7018981880931838,0,0.049705578121922014,160.0,0.9314063848144952,0,0.10961823690562733,186.0,0.9201898188093184,0,0.38547909026963656,10.0,0.9961173425366695,1,0.7767950905149276,21.0,0.99137187230371,1,2,190.16666666666666,0.9183922922059247,0.06666666666666667,0.004581370849393677,0.11647428227866045,1.0,0.25,0.5071633164013823,2,45,not_missing_category,other_unique:先期疾病1_VORKR1,先期疾病1_VORKR1
沿道路方向的倾斜趋势_NEIGUNG_9-未知,other,0.012638664705591829,0.4534736998120625,0.0006932096076208274,0.0014465381559276794,0.006627438124269247,0.25621198908969894,0.3355741171672291,341.0,0.8533218291630716,0,0.7258635735597978,8.0,0.9969801553062986,1,0.024753580404516,240.0,0.8968938740293356,0,0.11486187448103291,179.0,0.9232096635030198,0,0.26696018757327084,25.0,0.9896462467644521,1,0.5991449726179655,333.0,0.8567730802415876,0,2,187.66666666666666,0.9194708081679609,0.3333333333333333,0.0060395711555706515,0.15354677426061034,0.0,0.25,0.5067848716636698,2,46,pure_missing_unknown,unknown_missing_category,沿道路方向的倾斜趋势_NEIGUNG
酒精作用_MEDALK_MISSING_OR_UNKNOWN,other,0.019078447129750487,0.0,0.0014344930071616988,0.001217154471855796,0.005233739037066698,0.31196176292759337,0.5065592925853222,132.0,0.9434857635893011,0,0.0,692.0,0.7018981880931838,0,0.05122381109858438,154.0,0.9339948231233822,0,0.09664774039829611,198.0,0.9150129421915444,0,0.2108205205158265,42.0,0.9823123382226057,1,0.7295143469717513,242.0,0.8960310612597067,0,1,243.33333333333334,0.8954558527466205,0.06666666666666667,0.005706701623438337,0.14508408020634578,1.0,0.25,0.5019941123275367,1,47,pure_missing_unknown,unknown_missing_category,酒精作用_MEDALK_MISSING_OR
事故碰撞总次数_ACCICOLLINO_1-1,crash_type,0.015575637202648984,0.0,0.0011271675287037768,0.0008227302866703498,0.004857767838984728,0.3216815731539662,0.41355481970207303,234.0,0.8994823123382226,0,0.0,692.0,0.7018981880931838,0,0.04024963264270003,175.0,0.9249352890422778,0,0.06532862097831767,270.0,0.8839516824849007,0,0.19567600468933177,52.0,0.9779982743744607,1,0.7522438665879984,226.0,0.9029335634167386,0,1,274.8333333333333,0.881866551624964,0.06666666666666667,0.007663743645590637,0.194838852830687,0.0,0.7,0.5010240600462819,1,48,not_missing_category,other_unique:事故碰撞总次数_ACCICOLLINO,事故碰撞总次数_ACCICOLLINO
VEH_新能源车辆电池包损坏情况_BATDAM_MISSING_OR_UNKNOWN,other,0.005985220253704959,0.2781851008531807,0.0007972738921899046,0.0009350299045760624,0.0,0.2562985354334751,0.15891591789754736,854.0,0.6320103537532356,0,0.44528366584449774,27.0,0.9887834339948232,1,0.028469575692232917,215.0,0.907679033649698,0,0.07424573426931252,247.0,0.8938740293356342,0,0.0,252.0,0.8917169974115617,0,0.5993473589581059,332.0,0.857204486626402,0,1,321.1666666666667,0.8618780557952257,0.2,0.019533424769791825,0.49660717398741366,0.0,0.25,0.49977622667632815,1,49,pure_missing_unknown,unknown_missing_category,VEH_新能源车辆电池包损坏情况_BATDAM_MISSING_OR
道路类型_STRART_23-城市道路_次干路,road_type,0.0,0.021858481093141098,0.003852114852236744,0.005664970214253076,0.00445964140817523,0.1922119860000823,0.0,1389.0,0.4012079378774806,0,0.034988302971996586,562.0,0.7579810181190682,0,0.1375538274051579,50.0,0.9788610871440897,1,0.4498250495653421,30.0,0.9874892148403797,1,0.1796390527549824,62.0,0.9736842105263158,0,0.44948265496095097,432.0,0.8140638481449526,0,2,420.8333333333333,0.8188812194420477,0.2,0.0,0.0,0.0,0.8,0.4955524877768191,2,50,not_missing_category,other_unique:STRART,STRART
年龄段_ALTERG_11-71岁以上的老人,age,0.009435320632841693,0.07020230113802882,0.002811197182792789,0.004508041490075124,0.0,0.25021419307728515,0.2505208790098469,571.0,0.7540983606557377,0,0.11237100012038048,325.0,0.8602243313201036,0,0.10038406094231898,72.0,0.9693701466781708,0,0.3579595143525445,52.0,0.9779982743744607,1,0.0,252.0,0.8917169974115617,0,0.5851192849817491,339.0,0.8541846419327006,0,1,268.5,0.8845987920621226,0.0,0.0,0.0,0.5,0.7,0.49383951682484906,1,51,not_missing_category,age_elderly_group,ALTERG
VEH_本次碰撞前是否转向_STEERING_1-未转向,crash_type,0.005179555470751662,0.2615096273138453,0.000519734377857455,0.0008550684971257888,0.0,0.22586504148252454,0.13752439794111856,923.0,0.6022433132010354,0,0.4185916684495435,34.0,0.9857635893011216,1,0.018559013853602965,292.0,0.8744607420189818,0,0.06789642567469067,262.0,0.8874029335634167,0,0.0,252.0,0.8917169974115617,0,0.5281794367828184,380.0,0.8364969801553063,0,1,357.1666666666667,0.846347425941904,0.2,0.0,0.0,0.0,0.7,0.4915389703767616,1,52,not_missing_category,other_unique:VEH_本次碰撞前是否转向_STEERING,VEH_本次碰撞前是否转向_STEERING
VEH_第一轴右侧轮胎生产年份_TIREYE1R_2021-2021,other,0.016133230509424168,0.08922035843771987,0.0003424899802847042,0.0004907556884780442,0.004090307746082544,0.22766241915154853,0.42835969711737876,209.0,0.910267471958585,0,0.1428127104983801,262.0,0.8874029335634167,0,0.012229855402344267,391.0,0.8317515099223468,0,0.03896828995476301,375.0,0.8386540120793787,0,0.1647619038686987,76.0,0.9676445211389129,0,0.5323825570119601,378.0,0.8373597929249353,0,0,281.8333333333333,0.8788467069312627,0.06666666666666667,0.004486218543332847,0.11405518176924384,1.0,0.25,0.49100640822019925,0,53,not_missing_category,other_unique:VEH_第一轴右侧轮胎生产年份_TIREYE1R,VEH_第一轴右侧轮胎生产年份_TIREYE1R
VEH_车道变更警告_SPURWAW1_2-无,lane,0.0161219647039188,0.0,0.0014593536892548644,0.0019829992537457562,0.0,0.20435567857496886,0.4280605743204136,210.0,0.9098360655737705,0,0.0,692.0,0.7018981880931838,0,0.052111552535429685,152.0,0.9348576358930112,0,0.1574593870520167,149.0,0.9361518550474547,0,0.0,252.0,0.8917169974115617,0,0.4778803594599163,408.0,0.8244176013805005,0,0,310.5,0.8664797238999138,0.0,0.003042316696455586,0.07734620604462668,0.5,0.65,0.4899203584062133,0,54,not_missing_category,other_unique:VEH_车道变更警告_SPURWAW1,VEH_车道变更警告_SPURWAW1
道路表面_STRZB1_3-好，新路,other,0.02159879814508514,0.0,0.0008429404570407621,0.0011750430950132338,0.0,0.33776813703805525,0.5734781156274634,85.0,0.9637618636755824,0,0.0,692.0,0.7018981880931838,0,0.030100267148909985,211.0,0.909404659188956,0,0.09330390072058513,203.0,0.9128559102674719,0,0.0,252.0,0.8917169974115617,0,0.7898618715537042,12.0,0.9952545297670405,1,1,242.5,0.8958153580672995,0.0,0.02600188468657653,0.6610577829913743,0.0,0.25,0.4883742328457122,1,55,not_missing_category,other_unique:道路表面_STRZB1,道路表面_STRZB1
路灯_STRABEL_0-无路灯,light,0.025816886440568343,0.041423228634234394,0.001881409209076238,0.0023978161274896266,0.0,0.19430676564386543,0.6854742235124945,29.0,0.9879206212251941,1,0.06630508622063667,461.0,0.8015530629853321,0,0.06718258607307029,110.0,0.9529767040552201,0,0.19039778103031219,121.0,0.9482312338222606,0,0.0,252.0,0.8917169974115617,0,0.4543812418568035,428.0,0.8157894736842105,0,1,233.5,0.8996980155306299,0.0,0.0,0.0,0.0,0.85,0.487379206212252,1,56,not_missing_category,lighting_visibility,路灯_STRABEL
VEH_照明系统类型-近光灯_SWARTA1_MISSING_OR_UNKNOWN,light,0.023815608790669796,0.0,0.00017281287151692574,0.0004930632440609224,0.0,0.3292359465660748,0.6323375198958474,48.0,0.9797238999137188,1,0.0,692.0,0.7018981880931838,0,0.006170914631017861,585.0,0.7480586712683348,0,0.03915152062768541,374.0,0.8390854184641933,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,2,333.6666666666667,0.8564854759850445,0.06666666666666667,0.0,0.0,0.0,0.85,0.48609419039401786,2,57,pure_missing_unknown,unknown_missing_category,VEH_照明系统类型-近光灯_SWARTA1_MISSING_OR
VEH_护栏导轨类型_SPLANKE_0-不适用,other,0.023626541579124583,0.0,0.0004290036447473281,0.0008167384062623399,0.0,0.33151675486306154,0.627317522603611,51.0,0.9784296807592753,1,0.0,692.0,0.7018981880931838,0,0.015319141710297822,332.0,0.857204486626402,0,0.06485283773505518,273.0,0.8826574633304572,0,0.0,252.0,0.8917169974115617,0,0.7752431793708424,22.0,0.9909404659188956,1,2,270.3333333333333,0.8838078803566293,0.06666666666666667,0.002537489853127776,0.06451176277763154,1.0,0.25,0.48605479893152015,2,58,pure_missing_unknown,unknown_missing_category,VEH_护栏导轨类型_SPLANKE
人员类型_PTYPE_2-乘员,other,0.01793307494504459,0.0,0.00476516399264767,0.0076763671363918795,0.006799101829528809,0.2975961016112218,0.4761480688790293,161.0,0.9309749784296808,0,0.0,692.0,0.7018981880931838,0,0.1701575811067346,35.0,0.9853321829163072,1,0.6095393439000667,14.0,0.9943917169974116,1,0.27387498241500585,22.0,0.9909404659188956,1,0.6959206272296861,280.0,0.8796376186367558,0,3,200.66666666666666,0.9138625251653725,0.3333333333333333,0.0,0.0,0.0,0.25,0.48304501006614897,3,59,not_missing_category,person_type,PTYPE
VEH_照明系统类型-近光灯_SWARTA1_4-卤素灯,light,0.018839746622692388,0.0,0.00019988643702972532,0.0006378828896777237,0.0024031014181673527,0.28986509332897087,0.5002214623010872,139.0,0.9404659188955996,0,0.0,692.0,0.7018981880931838,0,0.00713767515105466,531.0,0.7713546160483176,0,0.05065087575292716,316.0,0.864106988783434,0,0.09679945603751465,208.0,0.9106988783433995,0,0.6778418684563922,292.0,0.8744607420189818,0,0,363.0,0.8438308886971525,0.06666666666666667,0.0,0.0,0.0,0.85,0.48103235547886103,0,60,not_missing_category,lighting_visibility,VEH_照明系统类型-近光灯_SWARTA1
VEH_技术缺陷_TECHMAN_2-否,other,0.019399045042904017,0.0,0.000563155190107314,0.0012860273125780038,0.0,0.33380448688363024,0.5150716128484393,126.0,0.9460742018981881,0,0.0,692.0,0.7018981880931838,0,0.020109512512940915,279.0,0.8800690250215704,0,0.10211656509107657,191.0,0.9180327868852459,0,0.0,252.0,0.8917169974115617,0,0.7805929803059619,13.0,0.994823123382226,1,1,258.8333333333333,0.888769053781996,0.06666666666666667,0.0,0.0,1.0,0.25,0.4790076215127984,1,61,not_missing_category,other_unique:VEH_技术缺陷_TECHMAN,VEH_技术缺陷_TECHMAN
路灯_STRABEL_4-关闭,light,0.016519336458526768,0.0,0.001868577261160436,0.003022667328498042,0.0013274321099743247,0.15324142452991513,0.43861134679883557,198.0,0.9150129421915444,0,0.0,692.0,0.7018981880931838,0,0.06672437451485122,112.0,0.952113891285591,0,0.2400138799388981,92.0,0.9607420189818809,0,0.053470363423212194,238.0,0.8977566867989646,0,0.35835102576628575,527.0,0.7730802415875755,0,0,309.8333333333333,0.8667673281564566,0.0,0.0010813955224521221,0.027492811972127836,0.0,0.85,0.4780559249386806,0,62,not_missing_category,lighting_visibility,路灯_STRABEL
VEH_车辆内部噪声_AKUSTIK1_3-低噪声水平,other,0.029872985050382272,0.18998041120490455,0.0005395054844904282,0.0006028816867557164,0.005530985072255135,0.2728717085244345,0.7931692800582484,11.0,0.9956859361518551,1,0.304096709998183,77.0,0.9672131147540983,0,0.019265013413253124,287.0,0.8766177739430544,0,0.04787161703774,326.0,0.859792924935289,0,0.2227939038686987,35.0,0.9853321829163072,1,0.6381032867078386,321.0,0.8619499568593615,0,2,176.16666666666666,0.9244319815933276,0.0,0.00990937573998931,0.2519305825891776,0.5,0.25,0.4775430741998159,2,63,not_missing_category,other_unique:VEH_车辆内部噪声_AKUSTIK1,VEH_车辆内部噪声_AKUSTIK1
主动安全场景_ACSCE_1101-C1-穿行遇从右侧来的目标物,safety,0.01325028034543596,0.12988482148317468,0.0006072496430831069,0.0007010186670517671,0.0,0.11861297822753054,0.35181336262292645,314.0,0.864969801553063,0,0.20790326034790196,161.0,0.9309749784296808,0,0.021684065974303883,263.0,0.8869715271786023,0,0.055664150865154735,304.0,0.869283865401208,0,0.0,252.0,0.8917169974115617,0,0.27737331826181266,630.0,0.7286453839516824,0,0,320.6666666666667,0.862093758987633,0.0,0.0032944325945339172,0.08375586360020305,0.0,0.8,0.4765633244990816,0,64,not_missing_category,safety_assistance,ACSCE
事故参与人数_ANZPERS_2-2,other,0.0,0.1300828171350073,0.0066802136458157715,0.00927084404402617,0.007612074725329876,0.2941586655777833,0.0,1389.0,0.4012079378774806,0,0.20822018684539914,160.0,0.9314063848144952,0,0.23854142207950188,28.0,0.9883520276100086,1,0.7361482450736019,5.0,0.998274374460742,1,0.30662238686987103,18.0,0.9926660914581535,1,0.6878822738120812,286.0,0.8770491803278688,0,3,314.3333333333333,0.8648259994247914,0.3333333333333333,0.00362707408984266,0.09221276017021414,0.0,0.25,0.4763401861937465,3,65,not_missing_category,other_unique:事故参与人数_ANZPERS,事故参与人数_ANZPERS
主动安全场景_ACSCE_MISSING_OR_UNKNOWN,safety,0.020050513228036637,0.0,0.0006257121749303822,0.0007900676942809095,0.005286174360662699,0.13401913233173976,0.5323689987812816,115.0,0.9508196721311475,0,0.0,692.0,0.7018981880931838,0,0.022343338092763104,259.0,0.8886971527178602,0,0.06273505884386084,285.0,0.8774805867126834,0,0.21293267057444315,41.0,0.9827437446074202,1,0.31340020291974724,577.0,0.7515099223468508,0,1,328.1666666666667,0.8588582111015244,0.0,0.002633274966350574,0.06694695143237275,0.0,0.8,0.47291585764114197,1,66,pure_missing_unknown,unknown_missing_category,ACSCE
先期疾病2_VORKR2_2-无,other,0.004649545028734714,0.0,0.0012635628078753664,0.0023175660598397973,0.016843343153595924,0.34319956260734513,0.12345188392857742,967.0,0.5832614322691976,0,0.0,692.0,0.7018981880931838,0,0.045120124154434976,169.0,0.9275237273511648,0,0.18402555146988436,123.0,0.9473684210526315,0,0.6784676014067995,3.0,0.999137187230371,1,0.8025631168605716,10.0,0.9961173425366695,1,2,327.3333333333333,0.859217716422203,0.06666666666666667,0.01985819948421304,0.5048640697961156,0.0,0.25,0.46786805634033746,2,67,not_missing_category,other_unique:先期疾病2_VORKR2,先期疾病2_VORKR2
VEH_与护栏碰撞的事故类型_PLANKEK_MISSING_OR_UNKNOWN,crash_type,0.010854167486230137,0.0,0.0005681157527648659,0.00030484025572364627,0.0,0.31059154888769247,0.28819323533168767,454.0,0.8045729076790337,0,0.0,692.0,0.7018981880931838,0,0.020286647516907154,278.0,0.8805004314063848,0,0.024205737709863773,509.0,0.7808455565142364,0,0.0,252.0,0.8917169974115617,0,0.726310137612408,244.0,0.8951682484900777,0,0,404.8333333333333,0.8257837215990796,0.13333333333333333,0.0,0.0,0.0,0.7,0.46731348863963185,0,68,pure_missing_unknown,unknown_missing_category,VEH_与护栏碰撞的事故类型_PLANKEK_MISSING_OR
先期疾病3_VORKR3_2-无,other,0.030796575164808715,0.0,0.0007371985138056007,0.0010800731895360869,0.0,0.3326610990060722,0.8176918814954007,7.0,0.997411561691113,1,0.0,692.0,0.7018981880931838,0,0.026324364932284832,225.0,0.903364969801553,0,0.08576284740118897,225.0,0.903364969801553,0,0.0,252.0,0.8917169974115617,0,0.7779191979391602,19.0,0.9922346850733391,1,2,236.66666666666666,0.8983318953120506,0.0,0.0,0.0,1.0,0.25,0.4668327581248202,2,69,not_missing_category,other_unique:先期疾病3_VORKR3,先期疾病3_VORKR3
VEH_整备质量_LGEW,other,0.011469022102559068,0.3076920394367194,0.016446154008770433,0.004083586425768813,0.00355331739410758,0.0483296058376928,0.3045184801156155,420.0,0.8192407247627265,0,0.4925146560737731,21.0,0.99137187230371,1,0.5872699846131226,10.0,0.9961173425366695,1,0.3242558031027545,64.0,0.9728213977566867,0,0.14313136694021103,106.0,0.954702329594478,0,0.11301750737403615,1255.0,0.45901639344262296,0,2,312.6666666666667,0.8655450100661489,0.3333333333333333,0.0008348331446225155,0.02122434409674856,0.0,0.25,0.46668941220000437,2,70,not_missing_category,other_unique:VEH_整备质量,VEH_整备质量
VEH_智能前大灯控制_FLICHTASS1_2-无,light,0.02601426261665396,0.0,0.00038796713338607684,0.00023531127006544306,0.0,0.32490853031587885,0.6907148353637188,28.0,0.9883520276100086,1,0.0,692.0,0.7018981880931838,0,0.013853783220839046,354.0,0.8477135461604832,0,0.018684812049700714,601.0,0.7411561691113029,0,0.0,252.0,0.8917169974115617,0,0.7597900207210768,216.0,0.9072476272648835,0,1,357.1666666666667,0.846347425941904,0.0,0.0,0.0,0.0,0.85,0.4660389703767616,1,71,not_missing_category,lighting_visibility,VEH_智能前大灯控制_FLICHTASS1
VEH_车道保持系统_SPURHAE1_9-未知,lane,0.0,0.23610662100812965,0.0009100045781907541,0.0013861280774042743,0.002937096869572997,0.07434159150992269,0.0,1389.0,0.4012079378774806,0,0.37792973602905083,45.0,0.9810181190681622,1,0.032495036489805444,200.0,0.9141501294219154,0,0.11006503256690119,185.0,0.9206212251941329,0,0.1183093552168816,164.0,0.9296807592752373,0,0.1738458491651412,896.0,0.6138912855910268,0,1,479.8333333333333,0.7934282427379925,0.2,0.0,0.0,0.0,0.65,0.46287129709519703,1,72,pure_missing_unknown,unknown_missing_category,VEH_车道保持系统_SPURHAE1
VEH_新能源车辆电池包损坏情况_BATDAM_0-不适用,other,0.012168080207915821,0.16853249500932121,0.000577050828484685,0.0007991613628747729,0.0,0.24768731868092006,0.32307944458600757,375.0,0.8386540120793787,0,0.26976558759441566,96.0,0.9590163934426229,0,0.020605707023324094,274.0,0.8822260569456428,0,0.06345713853206,278.0,0.8805004314063848,0,0.0,252.0,0.8917169974115617,0,0.5792102559140689,342.0,0.8528904227782571,0,0,269.5,0.884167385677308,0.06666666666666667,0.005743125313607526,0.14601009630717246,0.5,0.25,0.46260836775392733,0,73,pure_missing_unknown,unknown_missing_category,VEH_新能源车辆电池包损坏情况_BATDAM
公路分类_STRKL_4-省道,road_type,0.012568888247471488,0.0,0.00037345999051964187,0.0007475059468179325,0.0024052385706454515,0.11007473914393061,0.33372145520663216,348.0,0.8503019844693701,0,0.0,692.0,0.7018981880931838,0,0.013335752709668575,369.0,0.8412424503882657,0,0.05935545763890631,293.0,0.8740293356341674,0,0.0968855427901524,206.0,0.9115616911130284,0,0.2574068715700532,671.0,0.7109577221742882,0,0,429.8333333333333,0.8149985619787171,0.06666666666666667,0.0,0.0,0.0,0.8,0.46199942479148687,0,74,not_missing_category,other_unique:STRKL,STRKL
